split,city,filename,image_width,image_height,person_10_proportion,person_11_proportion,person_12_proportion,person_13_proportion,person_14_proportion,person_15_proportion,person_16_proportion,person_17_proportion,person_18_proportion,person_19_proportion,person_1_proportion,person_20_proportion,person_21_proportion,person_22_proportion,person_23_proportion,person_24_proportion,person_25_proportion,person_26_proportion,person_27_proportion,person_28_proportion,person_29_proportion,person_2_proportion,person_30_proportion,person_31_proportion,person_32_proportion,person_33_proportion,person_34_proportion,person_35_proportion,person_36_proportion,person_37_proportion,person_38_proportion,person_39_proportion,person_3_proportion,person_40_proportion,person_41_proportion,person_42_proportion,person_43_proportion,person_44_proportion,person_45_proportion,person_46_proportion,person_47_proportion,person_48_proportion,person_49_proportion,person_4_proportion,person_50_proportion,person_51_proportion,person_52_proportion,person_53_proportion,person_54_proportion,person_55_proportion,person_56_proportion,person_57_proportion,person_58_proportion,person_59_proportion,person_5_proportion,person_60_proportion,person_61_proportion,person_62_proportion,person_63_proportion,person_64_proportion,person_65_proportion,person_66_proportion,person_67_proportion,person_68_proportion,person_69_proportion,person_6_proportion,person_70_proportion,person_71_proportion,person_72_proportion,person_73_proportion,person_74_proportion,person_75_proportion,person_76_proportion,person_77_proportion,person_78_proportion,person_79_proportion,person_7_proportion,person_80_proportion,person_81_proportion,person_82_proportion,person_83_proportion,person_84_proportion,person_85_proportion,person_86_proportion,person_87_proportion,person_88_proportion,person_89_proportion,person_8_proportion,person_90_proportion,person_91_proportion,person_92_proportion,person_93_proportion,person_94_proportion,person_95_proportion,person_9_proportion,building_10_proportion,building_11_proportion,building_12_proportion,building_13_proportion,building_14_proportion,building_15_proportion,building_16_proportion,building_17_proportion,building_18_proportion,building_19_proportion,building_1_proportion,building_20_proportion,building_2_proportion,building_3_proportion,building_4_proportion,building_5_proportion,building_6_proportion,building_7_proportion,building_8_proportion,building_9_proportion,car_10_proportion,car_11_proportion,car_12_proportion,car_13_proportion,car_14_proportion,car_15_proportion,car_16_proportion,car_17_proportion,car_18_proportion,car_19_proportion,car_1_proportion,car_20_proportion,car_21_proportion,car_22_proportion,car_23_proportion,car_24_proportion,car_25_proportion,car_26_proportion,car_27_proportion,car_28_proportion,car_29_proportion,car_2_proportion,car_30_proportion,car_31_proportion,car_32_proportion,car_33_proportion,car_34_proportion,car_35_proportion,car_36_proportion,car_37_proportion,car_38_proportion,car_39_proportion,car_3_proportion,car_40_proportion,car_41_proportion,car_42_proportion,car_43_proportion,car_44_proportion,car_45_proportion,car_46_proportion,car_47_proportion,car_48_proportion,car_49_proportion,car_4_proportion,car_50_proportion,car_51_proportion,car_52_proportion,car_53_proportion,car_54_proportion,car_55_proportion,car_56_proportion,car_57_proportion,car_5_proportion,car_6_proportion,car_7_proportion,car_8_proportion,car_9_proportion
val,frankfurt,frankfurt_000001_015328_gtFine,2048,1024,,,,,,,,,,,0.000053,,,,,,,,,,,0.000045,,,,,,,,,,,0.000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237230,,0.195424,,,,,,,,0.001755,0.001166,0.002512,0.002760,0.005265,0.007341,0.014162,0.029644,0.031627,0.000070,0.000179,0.000575,0.000564,0.000530,0.001098,0.001069,0.001141,0.002293,0.001872,0.004195,0.015306,0.000174,0.026321,0.071539,0.000054,0.000100,0.000071,,,,,,0.000208,,,,,,,,,,,0.000292,,,,,,,,,0.000519,0.000316,0.000449,0.001217,0.000840
val,frankfurt,frankfurt_000001_015768_gtFine,2048,1024,,,,,,,,,,,0.000041,,,,,,,,,,,0.000057,,,,,,,,,,,0.000133,,,,,,,,,,,0.000062,,,,,,,,,,,0.004256,,,,,,,,,,,0.000367,,,,,,,,,,,0.000293,,,,,,,,,,,0.000210,,,,,,,,,,,,,,,,,,0.007568,,0.281827,,,,,,,,,,,,,,,,,,0.002007,,,,,,,,,,,0.002416,,,,,,,,,,,0.007219,,,,,,,,,,,0.007173,,,,,,,,,0.018637,0.026265,0.074473,0.075668,
val,frankfurt,frankfurt_000001_016029_gtFine,2048,1024,0.000737,0.001933,0.001599,0.005481,0.003640,0.003200,0.004144,,,,0.000709,,,,,,,,,,,0.000823,,,,,,,,,,,0.002281,,,,,,,,,,,0.000533,,,,,,,,,,,0.002505,,,,,,,,,,,0.001938,,,,,,,,,,,0.000428,,,,,,,,,,,0.000590,,,,,,,0.000814,,,,,,,,,,,0.008357,,0.156907,0.053799,0.036596,0.130404,0.015931,,,,,,,,,,,,,,0.000307,,,,,,,,,,,0.001308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_016273_gtFine,2048,1024,0.000253,0.000194,0.000135,0.000096,0.000188,,,,,,0.000184,,,,,,,,,,,0.000183,,,,,,,,,,,0.000823,,,,,,,,,,,0.000875,,,,,,,,,,,0.004101,,,,,,,,,,,0.001862,,,,,,,,,,,0.001922,,,,,,,,,,,0.004496,,,,,,,0.007292,,,,,,,,,,,0.063117,,0.293844,,,,,,,,,,,,,,,,,,0.010146,,,,,,,,,,,0.012613,,,,,,,,,,,0.006178,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_016462_gtFine,2048,1024,0.006878,0.005272,0.012505,0.009841,0.012484,0.000803,0.001342,0.008590,0.006258,0.000818,0.003177,,,,,,,,,,,0.001613,,,,,,,,,,,0.002638,,,,,,,,,,,0.002310,,,,,,,,,,,0.011338,,,,,,,,,,,0.010309,,,,,,,,,,,0.005439,,,,,,,,,,,0.000600,,,,,,,0.000394,,,,,,,,,,,0.127798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_017101_gtFine,2048,1024,0.000269,0.000409,0.000700,0.000233,0.000538,0.000505,0.000227,0.000175,0.000068,0.000319,0.000087,0.000390,0.000360,0.001330,0.000250,0.004387,0.001437,0.000543,0.001195,0.000600,0.001021,0.000124,0.001001,0.000906,0.000837,0.001328,0.001282,0.000689,0.001226,0.001148,0.001560,0.001507,0.000061,0.001357,0.000571,0.000829,0.000925,0.000991,0.000894,0.001029,0.000957,0.000118,0.000074,0.000243,0.000039,0.000022,0.000013,0.000208,0.000439,0.001330,,,,,0.000087,,,,,,,,,,,0.000463,,,,,,,,,,,0.000318,,,,,,,,,,,0.000288,,,,,,,0.000536,,,,,,,,,,,0.103136,,0.030931,0.111381,,,,,,,0.000798,0.011600,,,,,,,,,0.000211,,,,,,,,,,,0.001314,,,,,,,,,,,0.000489,,,,,,,,,,,0.001245,,,,,,,,,0.000091,0.000215,0.000520,0.000303,0.000468
val,frankfurt,frankfurt_000001_017459_gtFine,2048,1024,0.009016,0.008214,0.010351,0.002048,0.001748,0.006581,0.004172,0.006258,0.004943,0.002825,0.001936,0.002284,0.002534,,,,,,,,,0.001093,,,,,,,,,,,0.003822,,,,,,,,,,,0.003338,,,,,,,,,,,0.003891,,,,,,,,,,,0.001578,,,,,,,,,,,0.001929,,,,,,,,,,,0.002127,,,,,,,0.005843,,,,,,,,,,,0.526344,,0.004448,0.000465,,,,,,,,,,,,,,,,,0.001071,,,,,,,,,,,0.006237,,,,,,,,,,,0.035302,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_017842_gtFine,2048,1024,,,,,,,,,,,0.003316,,,,,,,,,,,0.001755,,,,,,,,,,,0.002015,,,,,,,,,,,0.000082,,,,,,,,,,,0.000224,,,,,,,,,,,0.000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229851,,0.014415,0.002827,,,,,,,0.001380,0.001129,0.001237,0.001244,0.005210,,,,,,0.002249,,,,,,,,,,,0.005363,,,,,,,,,,,0.000082,,,,,,,,,,,0.000149,,,,,,,,,0.003432,0.000323,0.000363,0.000521,0.000788
val,frankfurt,frankfurt_000001_018113_gtFine,2048,1024,,,,,,,,,,,0.001206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209495,,0.013084,,,,,,,,,,,,,,,,,,0.000263,,,,,,,,,,,0.000301,,,,,,,,,,,0.000432,,,,,,,,,,,0.001185,,,,,,,,,0.001781,0.001917,0.004636,0.021106,
val,frankfurt,frankfurt_000001_019698_gtFine,2048,1024,,,,,,,,,,,0.000966,,,,,,,,,,,0.001195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003431,,0.307711,,,,,,,,,,,,,,,,,,0.000253,,,,,,,,,,,0.000150,,,,,,,,,,,0.000092,,,,,,,,,,,0.000090,,,,,,,,,0.000880,0.000856,,,
val,frankfurt,frankfurt_000001_019854_gtFine,2048,1024,,,,,,,,,,,0.001912,,,,,,,,,,,0.002344,,,,,,,,,,,0.000248,,,,,,,,,,,0.000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259557,,0.006780,,,,,,,,0.000297,0.001272,0.060118,,,,,,,,0.000124,,,,,,,,,,,0.000499,,,,,,,,,,,0.000041,,,,,,,,,,,0.000523,,,,,,,,,0.000082,0.000068,0.000080,0.000146,0.000117
val,frankfurt,frankfurt_000001_019969_gtFine,2048,1024,,,,,,,,,,,0.000253,,,,,,,,,,,0.000395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224946,,,,,,,,,,0.000262,0.000180,0.000184,0.000339,0.001046,,,,,,0.000085,,,,,,,,,,,0.000364,,,,,,,,,,,0.000025,,,,,,,,,,,0.000029,,,,,,,,,0.000053,0.000113,0.000081,0.000083,0.000144
val,frankfurt,frankfurt_000001_020046_gtFine,2048,1024,,,,,,,,,,,0.001494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216254,,,,,,,,,,0.000443,0.000235,0.000266,0.000584,0.000983,0.001802,0.005678,,,,0.000086,,,,,,,,,,,0.000130,,,,,,,,,,,0.000332,,,,,,,,,,,0.000152,,,,,,,,,0.000165,0.000159,0.000074,0.000153,0.000319
val,frankfurt,frankfurt_000001_020287_gtFine,2048,1024,,,,,,,,,,,0.002007,,,,,,,,,,,0.000229,,,,,,,,,,,0.001317,,,,,,,,,,,0.000043,,,,,,,,,,,0.002583,,,,,,,,,,,0.000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221310,,,,,,,,,,0.000412,0.000733,0.003420,0.002490,0.005421,0.000028,,,,,0.000067,,,,,,,,,,,0.000072,,,,,,,,,,,0.000191,,,,,,,,,,,0.000145,,,,,,,,,0.000408,0.000438,0.000901,0.000767,0.000299
val,frankfurt,frankfurt_000001_020693_gtFine,2048,1024,,,,,,,,,,,0.000218,,,,,,,,,,,0.001042,,,,,,,,,,,0.000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020956,,0.005039,0.135160,,,,,,,0.000679,0.000484,0.001289,0.000845,0.000763,0.001118,0.001684,0.001667,0.003975,0.003484,0.000287,,,,,,,,,,,0.000433,,,,,,,,,,,0.000304,,,,,,,,,,,0.000152,,,,,,,,,0.000711,0.000520,0.001522,0.000374,0.000489
val,frankfurt,frankfurt_000001_021406_gtFine,2048,1024,,,,,,,,,,,0.000325,,,,,,,,,,,0.011612,,,,,,,,,,,0.011484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026666,,0.451026,,,,,,,,0.001583,0.001227,0.003466,0.002572,0.003769,,,,,,0.000104,,,,,,,,,,,0.000708,,,,,,,,,,,0.000383,,,,,,,,,,,0.000318,,,,,,,,,0.000304,0.000437,0.000216,0.001287,0.000895
val,frankfurt,frankfurt_000001_021825_gtFine,2048,1024,,,,,,,,,,,0.000078,,,,,,,,,,,0.000068,,,,,,,,,,,0.000309,,,,,,,,,,,0.002604,,,,,,,,,,,0.003319,,,,,,,,,,,0.003132,,,,,,,,,,,0.000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380297,,,,,,,,,,,,,,,,,,,,0.000754,,,,,,,,,,,0.000735,,,,,,,,,,,0.000631,,,,,,,,,,,0.002209,,,,,,,,,0.003700,0.068242,0.000603,0.000151,
val,frankfurt,frankfurt_000001_023235_gtFine,2048,1024,,,,,,,,,,,0.000298,,,,,,,,,,,0.002575,,,,,,,,,,,0.002693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.531132,,,,,,,,,,,,,,,,,,,,0.001810,,,,,,,,,,,0.006927,,,,,,,,,,,0.006806,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_023369_gtFine,2048,1024,,,,,,,,,,,0.000718,,,,,,,,,,,0.007965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467088,,0.042528,,,,,,,,,,,,,,,,,,0.000571,,,,,,,,,,,0.000600,,,,,,,,,,,0.001583,,,,,,,,,,,0.001210,,,,,,,,,0.000736,0.001915,0.000410,0.004083,
val,frankfurt,frankfurt_000001_023769_gtFine,2048,1024,,,,,,,,,,,0.000566,,,,,,,,,,,0.003245,,,,,,,,,,,0.003203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190412,,0.233986,,,,,,,,0.017090,0.028208,0.065818,0.020060,,,,,,,0.003449,,,,,,,,,,,0.009715,,,,,,,,,,,0.009321,,,,,,,,,,,0.000484,,,,,,,,,0.000503,0.000087,0.003913,0.003407,0.007167
val,frankfurt,frankfurt_000001_024927_gtFine,2048,1024,,,,,,,,,,,0.000213,,,,,,,,,,,0.000215,,,,,,,,,,,0.000117,,,,,,,,,,,0.000320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050668,,0.075050,0.155095,,,,,,,0.002146,0.006359,0.000231,0.004542,0.001273,0.004857,,,,,0.022223,,,,,,,,,,,0.001072,,,,,,,,,,,0.001421,,,,,,,,,,,0.003783,,,,,,,,,0.003639,0.000925,0.007136,0.017620,0.001681
val,frankfurt,frankfurt_000001_025512_gtFine,2048,1024,,,,,,,,,,,0.011845,,,,,,,,,,,0.015685,,,,,,,,,,,0.000147,,,,,,,,,,,0.001211,,,,,,,,,,,0.000260,,,,,,,,,,,0.017121,,,,,,,,,,,0.001841,,,,,,,,,,,0.001733,,,,,,,0.001942,,,,,,,,,,,0.313655,,,,,,,,,,,,,,,,,,,,0.001146,,,,,,,,,,,0.000399,,,,,,,,,,,0.000082,,,,,,,,,,,0.000124,,,,,,,,,0.000198,0.000495,0.001006,0.006555,0.000087
val,frankfurt,frankfurt_000001_025713_gtFine,2048,1024,,,,,,,,,,,0.000372,,,,,,,,,,,0.000323,,,,,,,,,,,0.000321,,,,,,,,,,,0.000351,,,,,,,,,,,0.001193,,,,,,,,,,,0.000860,,,,,,,,,,,0.002031,,,,,,,,,,,0.002733,,,,,,,,,,,,,,,,,,0.008191,,0.156810,,,,,,,,,,,,,,,,,,0.000407,,,,,,,,,,,0.001229,,,,,,,,,,,0.000490,,,,,,,,,,,0.003645,,,,,,,,,0.006599,,,,
val,frankfurt,frankfurt_000001_025921_gtFine,2048,1024,,,,,,,,,,,0.000832,,,,,,,,,,,0.000959,,,,,,,,,,,0.000596,,,,,,,,,,,0.000616,,,,,,,,,,,0.001273,,,,,,,,,,,0.000884,,,,,,,,,,,0.002376,,,,,,,,,,,0.000194,,,,,,,0.008312,,,,,,,,,,,0.030112,,0.155160,,,,,,,,,,,,,,,,,,0.001474,,,,,,,,,,,0.001007,,,,,,,,,,,0.072768,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_027325_gtFine,2048,1024,,,,,,,,,,,0.000324,,,,,,,,,,,0.000350,,,,,,,,,,,0.000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248719,,,,,,,,,,,,,,,,,,,,0.003537,,,,,,,,,,,0.002357,,,,,,,,,,,0.009505,,,,,,,,,,,0.010024,,,,,,,,,0.027356,,,,
val,frankfurt,frankfurt_000001_028232_gtFine,2048,1024,,,,,,,,,,,0.000132,,,,,,,,,,,0.000120,,,,,,,,,,,0.002248,,,,,,,,,,,0.000432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242123,,0.177453,0.001860,,,,,,,,,,,,,,,,,0.000746,,,,,,,,,,,0.000072,,,,,,,,,,,0.000329,,,,,,,,,,,0.000242,,,,,,,,,0.000462,0.000228,0.000740,0.057237,
val,frankfurt,frankfurt_000001_028335_gtFine,2048,1024,,,,,,,,,,,0.001734,,,,,,,,,,,0.001676,,,,,,,,,,,0.002430,,,,,,,,,,,0.002553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967662,,,,,,,,,,0.087411,0.000093,0.000621,0.000434,0.000882,0.001478,0.001806,0.002128,0.010922,,0.000087,,,,,,,,,,,0.000074,,,,,,,,,,,0.000226,,,,,,,,,,,0.000261,,,,,,,,,0.000847,0.001320,0.006968,0.004642,0.006344
val,frankfurt,frankfurt_000001_028590_gtFine,2048,1024,,,,,,,,,,,0.000599,,,,,,,,,,,0.000905,,,,,,,,,,,0.000632,,,,,,,,,,,0.000424,,,,,,,,,,,0.004711,,,,,,,,,,,0.001322,,,,,,,,,,,0.000602,,,,,,,,,,,0.000477,,,,,,,0.000512,,,,,,,,,,,0.957303,,0.000466,0.000519,,,,,,,0.000182,0.000194,0.000656,0.000827,0.001276,0.001790,0.004092,0.005621,0.021987,0.057504,0.001196,,,,,,,,,,,0.000218,,,,,,,,,,,0.001134,,,,,,,,,,,0.001335,,,,,,,,,0.001551,0.004375,0.011001,0.000284,0.000235
val,frankfurt,frankfurt_000001_028854_gtFine,2048,1024,,,,,,,,,,,0.000253,,,,,,,,,,,0.000595,,,,,,,,,,,0.000708,,,,,,,,,,,0.000577,,,,,,,,,,,0.000919,,,,,,,,,,,0.000686,,,,,,,,,,,0.000444,,,,,,,,,,,0.004505,,,,,,,,,,,,,,,,,,0.970742,,,,,,,,,,,,,,,,,,,,0.000107,,,,,,,,,,,0.000166,,,,,,,,,,,0.000647,,,,,,,,,,,0.000533,,,,,,,,,0.000717,0.000267,0.002209,0.003479,0.003274
val,frankfurt,frankfurt_000001_029086_gtFine,2048,1024,,,,,,,,,,,0.000213,,,,,,,,,,,0.000276,,,,,,,,,,,0.000268,,,,,,,,,,,0.000303,,,,,,,,,,,0.001152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979093,,,,,,,,,,0.001795,0.001393,,,,,,,,,0.000260,,,,,,,,,,,0.000329,,,,,,,,,,,0.000483,,,,,,,,,,,0.001002,,,,,,,,,0.000232,0.000510,0.000287,0.000559,0.000978
val,frankfurt,frankfurt_000001_029236_gtFine,2048,1024,,,,,,,,,,,0.000051,,,,,,,,,,,0.005451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975455,,,,,,,,,,0.014938,0.022422,0.083013,0.043104,0.000537,0.087235,,,,,0.000356,,,,,,,,,,,0.000727,,,,,,,,,,,0.001405,,,,,,,,,,,0.002330,,,,,,,,,0.003735,0.002144,0.001034,0.002034,0.010364
val,frankfurt,frankfurt_000001_029600_gtFine,2048,1024,,,,,,,,,,,0.000161,,,,,,,,,,,0.000804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000042,0.000041,0.000015,0.000015,0.000022,,,,,,0.000701,,0.972887,0.007206,0.003260,0.001002,0.000457,0.000260,0.000121,0.000056,0.080859,0.010289,0.001976,0.000122,,,,,,,0.003961,,,,,,,,,,,0.000914,,,,,,,,,,,0.001165,,,,,,,,,,,0.001709,,,,,,,,,0.002073,0.002919,0.002994,0.010132,0.036167
val,frankfurt,frankfurt_000001_030067_gtFine,2048,1024,,,,,,,,,,,0.000163,,,,,,,,,,,0.000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959670,,,,,,,,,,0.001324,0.004716,0.004857,0.005123,0.005864,0.025703,0.012311,0.009607,0.000191,0.000254,0.000362,,,,,,,,,,,0.000251,,,,,,,,,,,0.000338,,,,,,,,,,,0.000241,,,,,,,,,0.000315,0.000536,0.000691,0.000555,0.000891
val,frankfurt,frankfurt_000001_030310_gtFine,2048,1024,,,,,,,,,,,0.001340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953900,,,,,,,,,,0.023529,0.000444,0.000350,0.000486,0.000311,0.000620,0.000560,0.000730,0.000862,0.000739,0.000322,0.001132,0.001860,0.007448,0.016969,0.028024,0.040324,0.013489,,,,0.002965,,,,,,,,,,,0.004785,,,,,,,,,,,0.000345,,,,,,,,,0.005209,0.005540,0.014122,0.006665,0.001570
val,frankfurt,frankfurt_000001_030669_gtFine,2048,1024,,,,,,,,,,,0.000081,,,,,,,,,,,0.006322,,,,,,,,,,,0.006212,,,,,,,,,,,0.005433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964157,,,,,,,,,,,,,,,,,,,,0.001771,,,,,,,,,,,0.001446,,,,,,,,,,,0.017556,,,,,,,,,,,0.005563,,,,,,,,,0.041622,0.008482,0.045959,0.007546,
val,frankfurt,frankfurt_000001_031266_gtFine,2048,1024,,,,,,,,,,,0.000150,,,,,,,,,,,0.000411,,,,,,,,,,,0.000364,,,,,,,,,,,0.000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978523,,0.000381,,,,,,,,0.003222,0.002940,0.006862,0.010054,0.024531,0.011853,0.001196,0.000961,0.003525,0.001418,0.000539,0.003333,0.008616,0.006670,0.035383,,,,,,,0.000301,,,,,,,,,,,0.000363,,,,,,,,,,,0.000390,,,,,,,,,0.000439,0.000531,0.001275,0.000852,0.001425
val,frankfurt,frankfurt_000001_031416_gtFine,2048,1024,,,,,,,,,,,0.000177,,,,,,,,,,,0.000232,,,,,,,,,,,0.000308,,,,,,,,,,,0.000305,,,,,,,,,,,0.000500,,,,,,,,,,,0.005528,,,,,,,,,,,0.008342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409040,,,,,,,,,,0.001145,0.004663,0.010208,0.008681,0.000186,0.020967,0.001848,0.017052,0.079382,0.046125,0.000880,,,,,,,,,,,0.000211,,,,,,,,,,,0.002269,,,,,,,,,,,0.002111,,,,,,,,,0.000270,0.003692,0.000092,0.000632,0.000571
val,frankfurt,frankfurt_000001_032018_gtFine,2048,1024,0.001046,0.001343,0.002700,0.002413,0.000648,0.000430,0.001227,0.000612,0.001078,0.000527,0.001378,0.000457,0.000364,0.000202,0.000213,0.001553,0.000936,0.001756,0.002609,0.001701,0.000178,0.000256,0.000197,0.000056,0.001664,,,,,,,,0.001739,,,,,,,,,,,0.002050,,,,,,,,,,,0.000604,,,,,,,,,,,0.001915,,,,,,,,,,,0.001103,,,,,,,,,,,0.002002,,,,,,,0.000963,,,,,,,,,,,0.431460,,0.001155,,,,,,,,,,,,,,,,,,0.002936,,,,,,,,,,,0.002016,,,,,,,,,,,0.008342,,,,,,,,,,,0.124161,,,,,,,,,0.005867,0.025939,,,
val,frankfurt,frankfurt_000001_032556_gtFine,2048,1024,0.000133,0.000112,0.000117,0.000135,0.000056,0.001910,0.001690,,,,0.000307,,,,,,,,,,,0.000108,,,,,,,,,,,0.000080,,,,,,,,,,,0.002206,,,,,,,,,,,0.002305,,,,,,,,,,,0.000102,,,,,,,,,,,0.000187,,,,,,,,,,,0.000090,,,,,,,0.000077,,,,,,,,,,,0.420304,,,,,,,,,,0.000782,0.000768,0.005735,0.000019,0.000050,,,,,,0.000250,,,,,,,,,,,0.000877,,,,,,,,,,,0.000648,,,,,,,,,,,0.001269,,,,,,,,,0.004612,0.000164,0.000259,0.000290,0.000225
val,frankfurt,frankfurt_000001_032711_gtFine,2048,1024,0.002833,0.003937,0.002038,,,,,,,,0.000172,,,,,,,,,,,0.001853,,,,,,,,,,,0.000437,,,,,,,,,,,0.001319,,,,,,,,,,,0.000839,,,,,,,,,,,0.000706,,,,,,,,,,,0.001412,,,,,,,,,,,0.002207,,,,,,,0.002177,,,,,,,,,,,0.430707,,,,,,,,,,0.060298,0.021514,0.020452,0.001464,0.002504,0.003183,0.006819,0.011658,0.018188,0.000892,0.001359,0.000343,,,,,,,,,,0.001013,,,,,,,,,,,0.002460,,,,,,,,,,,0.000981,,,,,,,,,0.001502,0.001497,0.004329,0.032064,0.023123
val,frankfurt,frankfurt_000001_032942_gtFine,2048,1024,0.000184,0.000554,,,,,,,,,0.000183,,,,,,,,,,,0.000128,,,,,,,,,,,0.000399,,,,,,,,,,,0.000270,,,,,,,,,,,0.000229,,,,,,,,,,,0.000668,,,,,,,,,,,0.000465,,,,,,,,,,,0.000417,,,,,,,0.001676,,,,,,,,,,,0.405122,,,,,,,,,,0.005237,0.006552,0.033417,0.025728,0.014746,0.049824,0.003714,,,,0.000957,,,,,,,,,,,0.006910,,,,,,,,,,,0.001809,,,,,,,,,,,0.001191,,,,,,,,,0.001086,0.000590,0.001607,0.002410,0.002777
val,frankfurt,frankfurt_000001_033655_gtFine,2048,1024,0.000328,0.000056,0.000671,0.001241,0.000838,0.002375,0.002429,0.004778,0.000769,0.000268,0.000035,0.002870,0.000021,,,,,,,,,0.000041,,,,,,,,,,,0.000015,,,,,,,,,,,0.000039,,,,,,,,,,,0.000038,,,,,,,,,,,0.000101,,,,,,,,,,,0.000067,,,,,,,,,,,0.000105,,,,,,,0.000207,,,,,,,,,,,0.390616,,,,,,,,,,0.013198,0.045665,0.030283,0.000575,0.000569,0.000488,0.000874,0.001296,0.001430,0.000774,0.000872,0.010920,0.004461,0.006682,0.014707,0.034325,,,,,,0.000482,,,,,,,,,,,0.000622,,,,,,,,,,,0.000819,,,,,,,,,0.000730,0.003444,0.001973,0.003729,0.007411
